#
# Conversion factors from activity to H*(10) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Hg	197	7.142857E+10
Hg	-197	5.882353E+10
Hg	-199	3.125000E+10
Hg	203	2.564103E+10
Tl	194	8.000000E+09
Tl	-194	2.717391E+09
Tl	195	6.289308E+09
Tl	197	1.538462E+10
Tl	198	3.571429E+09
Tl	-198	5.319149E+09
Tl	199	2.380952E+10
Tl	200	5.050505E+09
Tl	201	5.555556E+10
Tl	202	1.298701E+10
Tl	204	1.000000E+12
Tl	209	3.378378E+09
Pb	-195	3.937008E+09
Pb	198	1.369863E+10
Pb	199	4.587156E+09
Pb	200	2.702703E+10
Pb	201	8.333333E+09
Pb	202	1.000000E+12
Pb	-202	3.225806E+09
Pb	203	1.851852E+10
Pb	205	1.000000E+12
Pb	209	1.000000E+12
Pb	210	3.333333E+11
Pb	211	6.250000E+10
Bi	211	6.250000E+10
Pb	212	4.000000E+10
Pb	214	2.439024E+10
Bi	200	2.695418E+09
Bi	201	4.878049E+09
Bi	202	2.724796E+09
Bi	203	3.225806E+09
Bi	205	4.184100E+09
Bi	206	2.053388E+09
Bi	207	4.291845E+09
Bi	210	1.000000E+12
Bi	-210	2.380952E+10
Bi	212	5.555556E+09
Po	212	5.555556E+09
Tl	208	5.555556E+09
Bi	213	3.703704E+10
Po	213	3.703704E+10
Tl	209	3.703704E+10
Bi	214	4.184100E+09
Po	203	4.081633E+09
Po	205	4.291845E+09
Po	207	4.975124E+09
Po	210	1.000000E+12
At	207	5.050505E+09
At	211	1.250000E+11
Rn	220	1.000000E+12
Rn	222	1.000000E+12
Fr	222	1.000000E+12
Fr	223	5.882353E+10
Ra	223	4.166667E+10
Ra	224	5.000000E+11
Ra	225	1.428571E+11
Ra	226	3.533569E+09
Ra	227	2.631579E+10
Ra	228	1.000000E+12
Ac	224	2.631579E+10
Ac	225	2.000000E+11
Ac	226	4.166667E+10
Ac	227	1.000000E+12
Ac	228	6.896552E+09
Th	226	5.000000E+11
Th	227	4.347826E+10
Th	228	5.000000E+11
Th	229	3.703704E+10
Th	230	1.000000E+12
Th	231	5.263158E+10
Th	232	1.000000E+12
Th	234	1.250000E+11
Pa	-234	1.250000E+11
Pa	227	1.428571E+11
Pa	228	5.952381E+09
Pa	230	9.259259E+09
Pa	231	5.000000E+10
Pa	232	6.622517E+09
Pa	233	2.439024E+10
Pa	234	3.558719E+09
U	230	3.333333E+11
U	231	3.125000E+10
U	232	5.000000E+11
U	233	1.000000E+12
U	234	5.000000E+11
U	235	3.571429E+10
U	236	5.000000E+11
U	237	2.702703E+10
U	238	5.000000E+11
U	239	8.333333E+10
U	240	1.111111E+11
Np	232	5.025126E+09
Np	233	4.545455E+10
Np	234	4.566210E+09
Np	235	1.250000E+11
Np	236	2.173913E+10
Np	237	5.555556E+10
Np	238	1.123596E+10
Np	239	2.564103E+10
Np	240	4.444444E+09
Np	-240	1.666667E+10
Pu	234	5.555556E+10
Pu	235	3.846154E+10
Pu	236	3.333333E+11
Pu	237	5.555556E+10
Pu	238	5.000000E+11
Pu	239	1.000000E+12
Pu	240	5.000000E+11
Pu	241	1.000000E+12
Pu	242	5.000000E+11
Pu	243	1.428571E+11
Pu	244	1.886792E+10
Pu	245	1.428571E+10
Pu	246	2.941176E+10
Am	237	1.369863E+10
Am	238	6.896552E+09
Am	239	1.694915E+10
Am	240	5.847953E+09
Am	241	5.263158E+10
Am	242	1.111111E+11
Am	-242	1.666667E+11
Am	243	7.142857E+10
Am	244	6.896552E+09
Am	-244	5.000000E+11
Am	245	1.428571E+11
Am	246	7.407407E+09
Am	-246	6.493506E+09
Cm	238	4.761905E+10
Cm	240	3.333333E+11
Cm	241	1.000000E+10
Cm	242	5.000000E+11
Cm	243	3.030303E+10
Cm	244	5.000000E+11
Cm	245	3.571429E+10
Cm	-246	7.692308E+10
Cm	247	1.886792E+10
Cm	248	2.631579E+08
Cm	249	3.333333E+11
Cm	250	2.777778E+07
Bk	245	1.851852E+10
Bk	246	6.211180E+09
Bk	247	4.761905E+10
Bk	249	1.000000E+12
Bk	250	7.299270E+09
Cf	244	3.333333E+11
Cf	246	5.000000E+11
Cf	248	3.333333E+11
Cf	249	1.666667E+10
Cf	250	2.857143E+10
Cf	251	2.702703E+10
Cf	252	7.692308E+08
Cf	253	1.000000E+12
Cf	254	2.380952E+07
Es	250	1.408451E+10
Es	251	3.571429E+10
Es	253	1.000000E+12
Es	254	4.761905E+10
Es	-254	1.298701E+10
Fm	252	5.000000E+11
Fm	253	4.347826E+10
Fm	254	5.000000E+11
Fm	255	6.250000E+10
Fm	257	3.125000E+10
Md	257	3.703704E+10
Md	258	1.428571E+11
