#
# Conversion factors from activity to Hp(0.07) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Tl	-194	1.428571E+06
Tl	195	5.000000E+06
Tl	197	3.333333E+06
Tl	198	1.000000E+07
Tl	-198	5.000000E+05
Tl	199	1.666667E+06
Tl	200	1.000000E+07
Tl	201	1.000000E+07
Tl	202	1.666667E+07
Tl	204	1.000000E+06
Tl	209	1.000000E+06
Pb	-195	1.666667E+06
Pb	198	1.666667E+06
Pb	199	5.000000E+06
Pb	200	1.000000E+06
Pb	201	3.333333E+06
Pb	202	2.500000E+08
Pb	-202	1.111111E+06
Pb	203	2.000000E+06
Pb	205	2.500000E+08
Pb	209	1.000000E+06
Pb	210	3.333333E+08
Pb	211	1.000000E+06
Bi	211	1.000000E+06
Pb	212	5.000000E+05
Pb	214	5.000000E+05
Bi	200	1.666667E+06
Bi	201	2.000000E+06
Bi	202	2.000000E+06
Bi	203	5.000000E+06
Bi	205	1.000000E+07
Bi	206	1.666667E+06
Bi	207	1.000000E+07
Bi	210	1.000000E+06
Bi	-210	2.000000E+06
Bi	212	1.000000E+06
Po	212	1.000000E+06
Tl	208	1.000000E+06
Bi	213	1.000000E+06
Po	213	1.000000E+06
Tl	209	1.000000E+06
Bi	214	1.000000E+06
Po	203	1.000000E+06
Po	205	5.000000E+06
Po	207	5.000000E+06
Po	210	1.000000E+09
At	207	2.000000E+06
At	211	3.333333E+08
Rn	220	1.000000E+09
Rn	222	1.000000E+09
Fr	222	1.000000E+06
Fr	223	5.000000E+05
Ra	223	1.666667E+06
Ra	224	3.333333E+07
Ra	225	1.000000E+06
Ra	226	2.000000E+05
Ra	227	5.000000E+05
Ra	228	1.000000E+09
Ac	224	1.000000E+07
Ac	225	5.000000E+07
Ac	226	1.000000E+06
Ac	227	1.000000E+09
Ac	228	5.000000E+05
Th	226	1.000000E+07
Th	227	5.000000E+06
Th	228	3.333333E+08
Th	229	3.333333E+06
Th	230	3.333333E+08
Th	231	1.428571E+06
Th	232	3.333333E+08
Th	234	1.000000E+06
Pa	-234	1.000000E+06
Pa	227	2.000000E+08
Pa	228	2.500000E+06
Pa	230	5.000000E+06
Pa	231	2.500000E+07
Pa	232	1.000000E+06
Pa	233	5.000000E+05
Pa	234	5.000000E+05
U	230	1.666667E+08
U	231	1.000000E+08
U	232	1.666667E+08
U	233	5.000000E+08
U	234	3.333333E+08
U	235	1.000000E+07
U	236	1.000000E+09
U	237	1.000000E+06
U	238	1.000000E+09
U	239	1.000000E+06
